sid,label,clid,x,y,pecol2,txt
864,0,33,13.545257568359375,-44.5108528137207,0.10551404392308991,"A group of old people are outdoors playing music."
865,0,9,3.899401903152466,21.829723358154297,0.014865156261925215,"A kid and some flowers."
866,0,49,64.91527557373047,-38.38998794555664,0.035666099720881174,"A dog has its mouth open."
867,0,46,54.39744567871094,8.783027648925781,0.04597853529131985,"A girl is holding a bib."
868,0,45,51.760414123535156,-42.318294525146484,0.11434247999999997,"people are boarding and disembarking some boats"
869,0,19,43.914024353027344,-19.84408950805664,0.042899300987654314,"People standing outside of a house."
870,0,2,-24.724796295166016,-28.3182430267334,0.03267798000000001,"The dog is large"
871,0,26,-16.11052131652832,-1.9424513578414917,0.0021203172781065083,"A bike rider wearing racing gear pedals a bike past the fence."
872,0,8,-3.002480983734131,-62.59434509277344,0.18655425116342236,"the man is in an office."
873,0,31,8.838594436645508,-17.52413558959961,0.022034423455559515,"The male has at least one prosthetic leg."
874,0,36,-38.14316177368164,-3.0667529106140137,0.016123917231063458,"A man skates outside."
875,0,39,-41.93453598022461,-10.204618453979492,0.005859717055705719,"Two women in tank tops drinking"
876,0,11,-1.4616256952285767,-0.07508503645658493,0.02169531157102342,"A group of people doesn't care about the stadium they are sitting in."
877,0,26,-5.4806294441223145,-7.5357770919799805,0.0021203172781065083,"A person with a hat"
878,0,27,-11.198982238769531,44.8800163269043,0.02927425684441197,"The young men are working outside."
879,0,4,-10.861379623413086,-36.42095184326172,0.1230371509667819,"Two men are emptying a barrel."
880,0,9,5.787051677703857,23.127805709838867,0.014865156261925215,"A man looks mysterious."
881,0,35,28.752981185913086,-59.296451568603516,0.30177731098972427,"a man is seated"
882,0,2,-16.617673873901367,-33.98830795288086,0.03267798000000001,"A person rides a skateboard."
883,0,14,3.2001843452453613,-29.517620086669922,0.05727677263949347,"The little boy and the man sit behind the car's steering wheel."
884,0,9,20.52166748046875,19.034021377563477,0.014865156261925215,"Three men are holding hands."
885,0,6,64.43724060058594,47.398704528808594,0.4083973421227888,"The country road has a walker wearing green."
886,0,29,-28.428237915039062,-12.936924934387207,0.02449230759921533,"The runner is posing for a picture."
887,0,33,9.422138214111328,-40.730369567871094,0.10551404392308991,"A woman in the doctors office."
888,0,10,18.39444351196289,-30.728485107421875,0.10939573623944455,"The surface of the earth is visible."
889,0,31,-8.084212303161621,-13.30583667755127,0.022034423455559515,"Two females holding each other."
890,0,23,15.772217750549316,-64.07526397705078,0.27734268104700377,"A man is in front of water."
891,0,42,35.246620178222656,19.20602035522461,0.014399780713860793,"There is one man in this picture and he is outside."
892,0,33,14.700450897216797,-32.10547637939453,0.10551404392308991,"The sky is blue with a single puffy cloud."
893,0,17,36.07638168334961,19.489858627319336,0.0636117033774417,"People are making music together."
894,0,31,-7.980649948120117,-22.61859703063965,0.022034423455559515,"Some children are looking"
895,0,21,60.36078643798828,-26.894031524658203,0.022495282249478218,"Some children are looking while some ladies stand"
896,0,11,15.227838516235352,-4.538354396820068,0.02169531157102342,"The boy is standing near a water fountain."
897,0,32,-0.48817554116249084,49.75443649291992,0.05501377028736134,"The dog is outside."
898,0,13,-36.561180114746094,-35.745948791503906,0.07431389406480714,"Dancing is going on a room."
899,0,14,-4.125172138214111,-11.61735725402832,0.05727677263949347,"The red and blue cars are racing for the finish line."
900,0,42,38.98206329345703,19.28229331970215,0.014399780713860793,"Two cars are racing."
901,0,44,74.42597961425781,-5.782007694244385,0.003022594515169542,"There is a person with a green backpack."
902,0,11,9.788248062133789,-0.15937116742134094,0.02169531157102342,"A woman talking to someone."
903,0,30,-76.21924591064453,0.6343331933021545,0.08552336532651722,"Some people are outside kneeling."
904,0,8,-3.7401788234710693,-63.0318717956543,0.18655425116342236,"A man racing on a dirt track."
905,0,8,-3.4229681491851807,-60.594791412353516,0.18655425116342236,"A woman is looking at a camera."
906,0,14,7.26003360748291,-27.43118667602539,0.05727677263949347,"A child is playing in the park."
907,0,9,17.402265548706055,29.03989028930664,0.014865156261925215,"A boy is playing a Nintendo DS with his sister."
908,0,13,-30.755773544311523,-39.29441833496094,0.07431389406480714,"Two people are playing ball."
909,0,23,13.32450008392334,-65.56204986572266,0.27734268104700377,"Two men are playing."
910,0,12,-28.945186614990234,-9.496525764465332,0.004959236198347104,"Two dogs are moving."
911,0,22,74.46734619140625,8.047351837158203,0.11478169258034894,"Women are playing ping pong."
912,0,16,-79.82960510253906,14.824676513671875,0.20183313911018946,"there are people outside at night"
913,0,9,4.477845191955566,43.37195587158203,0.014865156261925215,"This woman is on a shopping trip."
914,0,12,-38.08134460449219,5.031371116638184,0.004959236198347104,"This woman is at an outdoor farmer's market."
915,0,30,-51.2430305480957,-18.167062759399414,0.08552336532651722,"The soccer game is being played at night."
916,0,30,-68.41631317138672,-5.844156265258789,0.08552336532651722,"A man by a full shopping cart."
917,0,43,27.97606086730957,-51.4456787109375,0.23039175332164513,"A person wearing very formal colorful clothing and she seems to be dancing."
918,0,29,-24.847715377807617,-40.44091033935547,0.02449230759921533,"The bicycles are besides the people."
919,0,46,61.5644416809082,12.511887550354004,0.04597853529131985,"Two men standing together are dressed up."
920,0,34,60.609031677246094,31.883575439453125,0.16493619498040352,"A man drawing."
921,0,14,-4.470698833465576,-29.49612045288086,0.05727677263949347,"Roller derby players skating around the rink."
922,0,17,19.194412231445312,20.642778396606445,0.0636117033774417,"There is a roller derby match involving women."
923,0,32,-12.367810249328613,37.522884368896484,0.05501377028736134,"A rollerskater pulling away from the pack."
924,0,33,10.260732650756836,-47.217529296875,0.10551404392308991,"A skater ahead of the competition in a race."
925,0,23,31.688220977783203,-51.94842529296875,0.27734268104700377,"The man is outdoors."
926,0,9,5.853082656860352,18.302772521972656,0.014865156261925215,"There are people of differing ages outside playing golf."
927,0,40,-27.181964874267578,-43.755496978759766,0.09717296353909463,"Workers outside on a slippery walkway"
928,0,23,15.330818176269531,-61.21379852294922,0.27734268104700377,"There are multiple people present."
929,0,39,-39.70145797729492,-14.48319149017334,0.005859717055705719,"Two people setup a device"
930,0,26,-20.705123901367188,-3.5793616771698,0.0021203172781065083,"Two children are looking through a telescope together at a city street."
931,0,1,34.4911003112793,4.004775047302246,0.03635462497041419,"There are two individuals"
932,0,41,16.180217742919922,37.45597457885742,0.051006566874385394,"There is one child in this picture."
933,0,30,-67.21564483642578,-7.969533443450928,0.08552336532651722,"Something alcoholic is visible."
934,0,2,-36.70769500732422,-23.726173400878906,0.03267798000000001,"A man stands by boxes."
935,0,8,34.562049865722656,-50.8501091003418,0.18655425116342236,"The man is wearing a jacket."
936,0,24,12.013319969177246,53.363075256347656,0.04510677240969364,"A woman yells while a groups of people gathers."
937,0,19,40.64546203613281,-26.553342819213867,0.042899300987654314,"People gather in front of a building."
938,0,35,21.934789657592773,-62.22060775756836,0.30177731098972427,"A health worker is evaluating a girl."
939,0,40,-4.051372051239014,-57.80638122558594,0.09717296353909463,"Someone pours water into a bottle"
940,0,12,-18.309906005859375,8.065866470336914,0.004959236198347104,"There is mud on the rugby players."
941,0,2,-21.46501922607422,-37.39948654174805,0.03267798000000001,"A woman holds an axe."
942,0,4,-10.529328346252441,-44.39884948730469,0.1230371509667819,"The roofer is outside working."
943,0,16,-80.4754638671875,22.152362823486328,0.20183313911018946,"a guy in brown jumps up in a room with a  wood floor"
944,0,31,8.039198875427246,2.362215757369995,0.022034423455559515,"a man jumps high"
945,0,29,-14.172608375549316,-22.763872146606445,0.02449230759921533,"A man is jumping."
946,0,40,-8.637017250061035,-54.2960205078125,0.09717296353909463,"women selling fruits"
947,0,9,3.8793880939483643,21.962785720825195,0.014865156261925215,"asian women at a market"
948,0,26,-18.673297882080078,16.732730865478516,0.0021203172781065083,"The umbrellas are open."
949,0,13,-40.42164993286133,-38.50032043457031,0.07431389406480714,"Construction worker at work"
950,0,1,21.574390411376953,-19.42368507385254,0.03635462497041419,"A basketball player is trying to make a shot while two players try to block it."
951,0,12,-22.384851455688477,1.5973750352859497,0.004959236198347104,"Two people are outdoors."
952,0,33,7.763010025024414,-46.842437744140625,0.10551404392308991,"the woman holding book and yellow paper star with smiling"
953,0,19,45.04890441894531,-18.627107620239258,0.042899300987654314,"The young girl is wearing a red shirt."
954,0,11,7.5470428466796875,2.630023241043091,0.02169531157102342,"A man is painting a wall."
955,0,26,-11.158205032348633,-11.244694709777832,0.0021203172781065083,"The man is riding fast down a trail."
956,0,33,3.3159470558166504,-43.068321228027344,0.10551404392308991,"someone dances while a man holds a paddle"
957,0,44,71.51020812988281,-9.849514961242676,0.003022594515169542,"Asians take pictures."
958,0,14,5.2984514236450195,-15.982741355895996,0.05727677263949347,"A group stands on the street in front of a brick wall."
959,0,40,-7.551839351654053,-60.00873565673828,0.09717296353909463,"The man is pushing a cart down the road."
960,0,26,-5.649615287780762,-7.527845859527588,0.0021203172781065083,"A racecar is being watched."
961,0,46,35.39811706542969,10.307391166687012,0.04597853529131985,"The man and woman are outdoors."
962,0,37,-73.83563995361328,23.91376495361328,0.09761229221075116,"The woman is sitting."
963,0,35,19.07098388671875,-63.49855422973633,0.30177731098972427,"A scientist studies a slide that is related to her invention."
964,0,30,-70.61334228515625,-4.319653511047363,0.08552336532651722,"There are lights in the town."
965,0,12,-16.34308624267578,10.774839401245117,0.004959236198347104,"The pants are long."
966,0,22,63.608943939208984,10.787714958190918,0.11478169258034894,"A person with a book"
967,0,11,6.630062103271484,-17.672637939453125,0.02169531157102342,"Someone has taken a photo."
968,0,14,3.8258583545684814,-31.617027282714844,0.05727677263949347,"Young boy plays outside"
969,0,27,9.488974571228027,53.44169998168945,0.02927425684441197,"The man is wearing the costume."
970,0,46,55.15947723388672,10.702787399291992,0.04597853529131985,"The person is moving her hand."
971,0,23,18.60334014892578,-64.04338836669922,0.27734268104700377,"Men on bikes go over a sand hill."
972,0,42,43.515899658203125,18.10904884338379,0.014399780713860793,"A couple are having a photoshoot."
973,0,4,-9.484620094299316,-47.78274917602539,0.1230371509667819,"Four men are posing."
974,0,40,-30.97295570373535,-46.03910827636719,0.09717296353909463,"AN Asian woman is dancing."
975,0,18,46.456356048583984,-12.763310432434082,0.0731367992627824,"A dog is playing outside."
976,0,39,-44.87057876586914,-18.51576805114746,0.005859717055705719,"A boy rides a horse."
977,0,9,9.800366401672363,27.203218460083008,0.014865156261925215,"A man is laughing."
978,0,4,1.0716063976287842,-50.736419677734375,0.1230371509667819,"A man is standing."
979,0,14,20.44118881225586,-9.970816612243652,0.05727677263949347,"A man is raising his arm."
980,0,8,1.1222505569458008,-58.14070510864258,0.18655425116342236,"A motorcycle and a van ride next to each other."
981,0,44,70.72207641601562,-12.291234970092773,0.003022594515169542,"The burning blue building smells of smoke"
982,0,17,30.231111526489258,26.418556213378906,0.0636117033774417,"Two belly dancers perform"
983,0,26,-6.278132915496826,-10.2513427734375,0.0021203172781065083,"A woman is surfing at the beach."
984,0,18,44.50913619995117,-10.535067558288574,0.0731367992627824,"A person in clothing"
985,0,21,57.78029251098633,-32.363929748535156,0.022495282249478218,"a soccer player gets ready to kick the ball."
986,0,23,12.414130210876465,-59.28672790527344,0.27734268104700377,"A man is digging the snow outside."
987,0,23,8.133663177490234,-62.20879364013672,0.27734268104700377,"Two people play flag football."
988,0,29,-13.82004451751709,-40.905799865722656,0.02449230759921533,"Two people on oposite teams play flag football."
989,0,1,23.338321685791016,-16.564359664916992,0.03635462497041419,"Two people are playing flag football."
990,0,31,-0.5136545896530151,-9.086796760559082,0.022034423455559515,"Some people outdoors."
991,0,49,65.78455352783203,-37.47643280029297,0.035666099720881174,"A child is about to hit the panda with a bat."
992,0,1,19.23851776123047,10.893136978149414,0.03635462497041419,"the female is wearing a ponytail"
993,0,2,-3.256769895553589,-33.13475036621094,0.03267798000000001,"the female is wearing her hair up"
994,0,32,-7.110235214233398,27.69803237915039,0.05501377028736134,"a guy with a hat sits with a glass"
995,0,16,-79.34407043457031,9.062355995178223,0.20183313911018946,"A woman is dressed."
996,0,21,57.71638488769531,-31.587631225585938,0.022495282249478218,"A man and woman make music."
997,0,12,-8.538372039794922,9.236806869506836,0.004959236198347104,"Two people on a stage"
998,0,32,-5.174185752868652,31.495052337646484,0.05501377028736134,"There are people outside"
999,0,31,-10.137550354003906,-4.3866353034973145,0.022034423455559515,"There is a girl holding a beer bottle."
1000,0,23,13.858939170837402,-60.52979278564453,0.27734268104700377,"The mother and daughter are meeting."
1001,0,27,-9.748092651367188,43.60213851928711,0.02927425684441197,"The surgeons are operating."
1002,0,0,-45.84645080566406,9.244723320007324,0.11677039336612427,"A boy denies his sister a drink."
1003,0,19,39.84006118774414,-23.3265380859375,0.042899300987654314,"Kids don't share water."
1004,0,22,73.27590942382812,8.451569557189941,0.11478169258034894,"There's a lady with ginger hair"
1005,0,48,-21.748489379882812,41.77772521972656,0.034952028771804915,"People are celebrating with music and costumes."
1006,0,45,41.615020751953125,-36.82891845703125,0.11434247999999997,"A small group of men clad in summery clothing are standing on sandy palm tree lined beach."
1007,0,9,18.429851531982422,24.049360275268555,0.014865156261925215,"Couples rowing on surfboards."
1008,0,45,43.76975631713867,-39.95022964477539,0.11434247999999997,"The child slides into the pool."
1009,0,23,8.782615661621094,-63.71145248413086,0.27734268104700377,"An old man is riding a bike with a blue laundry hamper that is full of clothes on his handlebars."
1010,0,0,-32.10216522216797,5.654571533203125,0.11677039336612427,"A man is on his bike with a laundry hamper."
1011,0,15,-73.26798248291016,2.3983466625213623,0.1926860317322397,"An old woman is in a kitchen."
1012,0,10,20.669145584106445,-35.116661071777344,0.10939573623944455,"An old woman is baking."
1013,0,14,-3.10044264793396,-10.376252174377441,0.05727677263949347,"There is a girl outdoors."
1014,0,15,-55.10580062866211,11.750919342041016,0.1926860317322397,"A man sits outside by a table"
1015,0,34,60.551429748535156,32.319122314453125,0.16493619498040352,"A grounds crew maintain a park."
1016,0,44,77.73136901855469,-7.46710205078125,0.003022594515169542,"A grounds crew re-sods the park."
1017,0,12,-21.270694732666016,17.813764572143555,0.004959236198347104,"Kids are playing soccer."
1018,0,13,-40.818138122558594,-40.84184646606445,0.07431389406480714,"A high school band prepares to play in front of a large crowd."
1019,0,23,9.099385261535645,-63.40617370605469,0.27734268104700377,"A high school band prepares themselves to put on a musical performance."
1020,0,4,-7.937166690826416,-37.21856689453125,0.1230371509667819,"A woman is on a rooftop."
1021,0,23,16.861740112304688,-58.20824432373047,0.27734268104700377,"Children are playing."
1022,0,36,-46.47658920288086,-7.4459991455078125,0.016123917231063458,"Children are enjoying their time at the park on a field trip."
1023,0,11,5.64663553237915,14.76154613494873,0.02169531157102342,"People are standing on stage."
1024,0,39,-47.13945388793945,-23.791080474853516,0.005859717055705719,"In a dim room several actors who can barely see each other are getting ready to act."
1025,0,49,62.162818908691406,-43.185386657714844,0.035666099720881174,"A man plays tennis."
1026,0,9,0.4023156464099884,38.85096740722656,0.014865156261925215,"Someone takes a swing at a ball."
1027,0,0,-17.74259376525879,43.20501708984375,0.11677039336612427,"A man is trekking through the snow with ski poles."
1028,0,35,20.582408905029297,-60.64329528808594,0.30177731098972427,"a person playing a sport"
1029,0,9,14.657475471496582,20.556106567382812,0.014865156261925215,"A woman wearing a tank top and pants looks through some glass."
1030,0,17,21.850582122802734,19.705326080322266,0.0636117033774417,"Some humans looking"
1031,0,24,-9.701565742492676,51.115081787109375,0.04510677240969364,"A man holds a flag."
1032,0,44,76.66325378417969,-6.138667106628418,0.003022594515169542,"A snowbaorder performs a trick jump."
1033,0,16,-80.05025482177734,8.566757202148438,0.20183313911018946,"Two women with cotton candy smile."
1034,0,8,2.0709943771362305,-59.2813835144043,0.18655425116342236,"Two people taking a ride together on a bicyle outside."
1035,0,9,15.42251968383789,21.77627182006836,0.014865156261925215,"A man is riding a motorcyle."
1036,0,0,-29.789958953857422,3.5423359870910645,0.11677039336612427,"people are with a dog"
1037,0,17,31.581968307495117,16.63320541381836,0.0636117033774417,"A camera is being lowered onto a running track by a girl in black pants"
1038,0,10,13.999846458435059,-36.67055892944336,0.10939573623944455,"Two men are near audio equipment."
1039,0,10,16.543407440185547,-34.81101608276367,0.10939573623944455,"There are bubbles around the statue."
1040,0,48,-57.56410598754883,10.879923820495605,0.034952028771804915,"A statue is in the middle of the street."
1041,0,21,63.63705825805664,-15.675877571105957,0.022495282249478218,"Some people standing"
1042,0,10,20.200624465942383,-30.492488861083984,0.10939573623944455,"One person kneels in front of a plastic bucket.."
1043,0,46,58.20389938354492,16.852733612060547,0.04597853529131985,"people sit around a table"
1044,0,44,65.88406372070312,0.42150360345840454,0.003022594515169542,"A man and a patient in a hospital room."
1045,0,29,-8.224096298217773,-25.320690155029297,0.02449230759921533,"A man in a hospital receives a visiting friend."
1046,0,36,-52.643707275390625,-8.536725997924805,0.016123917231063458,"An old man rides a bike."
1047,0,10,18.10991859436035,-36.02963638305664,0.10939573623944455,"A guy rides past the park."
1048,0,2,-16.230493545532227,-50.354610443115234,0.03267798000000001,"The four men are in front of windows."
1049,0,39,-55.46822738647461,-1.060287356376648,0.005859717055705719,"There is a person outside."
1050,0,30,-67.40025329589844,-6.887782573699951,0.08552336532651722,"cook prepares food"
1051,0,2,-29.729476928710938,-35.594146728515625,0.03267798000000001,"A child rides his skateboard at the park."
1052,0,24,-29.258419036865234,45.35186767578125,0.04510677240969364,"There are a few girls present."
1053,0,1,20.929975509643555,-2.047910690307617,0.03635462497041419,"An animal is running outside."
1054,0,31,4.498998641967773,-7.259105205535889,0.022034423455559515,"The middle-aged woman is outdoors."
1055,0,28,33.62519836425781,38.84409713745117,0.11858869372412995,"The girls are in a library."
1056,0,27,7.501136779785156,46.425506591796875,0.02927425684441197,"A kid has a painted face."
1057,0,8,0.2382654845714569,-52.70207977294922,0.18655425116342236,"A photographer dressed in black takes a picture."
1058,0,11,28.897716522216797,11.254923820495605,0.02169531157102342,"The woman is outside."
1059,0,4,-5.577081680297852,-48.78019714355469,0.1230371509667819,"A brunette lady wearing a blue shirts is painting the two windows she sees."
1060,0,49,55.863460540771484,-23.093713760375977,0.035666099720881174,"A woman is painting."
1061,0,40,-9.560626983642578,-57.56044006347656,0.09717296353909463,"A human wearing glasses"
1062,0,43,23.29016876220703,-47.37671661376953,0.23039175332164513,"A cyclist dressed in black and white points."
1063,0,39,-35.35930633544922,-17.049684524536133,0.005859717055705719,"A young man is at the bowling alley."
1064,0,35,21.29291534423828,-62.9174690246582,0.30177731098972427,"A market is selling soft drinks in an Arabic country."
1065,0,41,17.55546760559082,29.758798599243164,0.051006566874385394,"People are inside."
1066,0,30,-57.121517181396484,-10.637016296386719,0.08552336532651722,"A woman wearing a striped wrap is looking at the camera."
1067,0,32,-8.461475372314453,34.00541687011719,0.05501377028736134,"Two roller derby competitors skate quickly ahead of teammates."
1068,0,26,-20.2700138092041,-12.740558624267578,0.0021203172781065083,"Two roller derby competitors are near their teammates and a referee."
1069,0,31,4.399763584136963,-15.190263748168945,0.022034423455559515,"Girls are playing basketball."
1070,0,12,-7.143497467041016,11.857006072998047,0.004959236198347104,"A band is playing a concert."
1071,0,14,6.908369541168213,-30.292287826538086,0.05727677263949347,"A man is on top of a building."
1072,0,49,62.059181213378906,-43.00171661376953,0.035666099720881174,"Children are swimming."
1073,0,8,0.8460080623626709,-62.9216194152832,0.18655425116342236,"A guy is next to a dog while holding some musical instruments."
1074,0,29,-13.396377563476562,-22.941349029541016,0.02449230759921533,"A man and woman walk down a city street."
1075,0,13,-27.683622360229492,-39.37397384643555,0.07431389406480714,"A woman is singing on stage."
1076,0,44,62.49119567871094,3.4773635864257812,0.003022594515169542,"A man sits."
1077,0,17,25.05316162109375,24.089345932006836,0.0636117033774417,"A man has a skateboard"
1078,0,27,25.481903076171875,24.392959594726562,0.02927425684441197,"A car is part of a race."
1079,0,13,-36.57183837890625,-41.122642517089844,0.07431389406480714,"a man plays guitar"
1080,0,4,-12.378748893737793,-39.15935134887695,0.1230371509667819,"a man is taking pictures"
1081,0,26,-8.030435562133789,5.83748722076416,0.0021203172781065083,"A boy is outdoors."
1082,0,35,24.872390747070312,-66.07888793945312,0.30177731098972427,"A group of people are on stage."
1083,0,19,40.13798904418945,-27.88265037536621,0.042899300987654314,"A brown dog walking out of a tunnel."
1084,0,31,1.4182112216949463,-17.361602783203125,0.022034423455559515,"Five people are standing by a staircase."
1085,0,43,19.435611724853516,-54.963199615478516,0.23039175332164513,"The man is pole vaulting."
1086,0,9,12.195711135864258,23.599380493164062,0.014865156261925215,"A dog is on the beach."
1087,0,33,5.448512554168701,-34.303951263427734,0.10551404392308991,"People in blue hard hats watch as a man in a white shirt and shorts rock climb."
1088,0,37,-55.54050827026367,29.48379898071289,0.09761229221075116,"A man watering plants."
1089,0,4,-6.401267051696777,-37.63252639770508,0.1230371509667819,"A guy is cheering near some children."
1090,0,38,-83.01898956298828,32.38420104980469,0.2468011190405056,"A girl is showing affection towards a cat."
1091,0,19,63.411354064941406,-15.09581470489502,0.042899300987654314,"A girl is kissing her cat in the kitchen."
1092,0,40,-18.041248321533203,-50.583526611328125,0.09717296353909463,"The man's hands are on the keys of a piano."
1093,0,31,-15.046396255493164,-19.355085372924805,0.022034423455559515,"The child is posing for the photographer."
1094,0,9,6.078600883483887,24.44322395324707,0.014865156261925215,"A man plays a piano."
1095,0,29,-31.987071990966797,-16.544593811035156,0.02449230759921533,"The couple is taking many pictures as they smile."
1096,0,39,-47.306427001953125,-15.884835243225098,0.005859717055705719,"The fireworks were shot into the sky."
1097,0,8,3.437575101852417,-58.36548614501953,0.18655425116342236,"A boy is wearing a jacket."
1098,0,15,-52.14418029785156,12.347411155700684,0.1926860317322397,"Two men sit on innertubes in the middle of a body of water."
1099,0,25,62.26569366455078,45.34716796875,0.40542349851851855,"Two men are doing hard labor."
1100,0,23,17.519458770751953,-57.54085159301758,0.27734268104700377,"A large audience is seated inside together."
1101,0,40,-9.701597213745117,-55.541500091552734,0.09717296353909463,"A man is touching other people in a crowd."
1102,0,12,-12.476705551147461,19.507795333862305,0.004959236198347104,"A dog is running."
1103,0,23,14.057158470153809,-64.71562194824219,0.27734268104700377,"Two boys are talking in the middle of a street."
1104,0,26,-12.883493423461914,-11.873631477355957,0.0021203172781065083,"Two men are in a car."
1105,0,23,13.799741744995117,-64.47193908691406,0.27734268104700377,"Many people are having a conversation."
1106,0,28,37.10088348388672,40.45710372924805,0.11858869372412995,"A person with glasses"
1107,0,12,-8.725379943847656,17.153881072998047,0.004959236198347104,"The people are walking down the street."
1108,0,23,7.660244941711426,-63.89105224609375,0.27734268104700377,"There is an animal jumping."
1109,0,9,1.4307730197906494,21.289108276367188,0.014865156261925215,"There are people looking at books."
1110,0,36,-52.72344207763672,-25.090177536010742,0.016123917231063458,"two people ride a lawn mower outside"
1111,0,33,10.930984497070312,-51.39860153198242,0.10551404392308991,"A man without a shirt is fishing."
1112,0,3,37.9118537902832,34.607093811035156,0.1327876620747111,"A man without a shirt is on the water."
1113,0,14,5.938832759857178,-3.074150562286377,0.05727677263949347,"Some boys are running behind a ball"
1114,0,9,4.9684600830078125,46.680702209472656,0.014865156261925215,"The couple is sitting near water."
1115,0,13,-42.426055908203125,-26.14570426940918,0.07431389406480714,"The referee and players are getting ready to face-off."
1116,0,39,-45.09019088745117,-2.289140224456787,0.005859717055705719,"A woman is walking down a busy street."
1117,0,39,-30.563947677612305,-12.182869911193848,0.005859717055705719,"a man in green shirt"
1118,0,35,29.53512191772461,-57.29430389404297,0.30177731098972427,"A girl is swinging rather high on a swing with blue ropes."
1119,0,16,-81.02054595947266,9.63331127166748,0.20183313911018946,"A girl drinks a soda on the street"
1120,0,30,-58.42835998535156,-3.5130326747894287,0.08552336532651722,"There are two woman in this picture and they are both outside."
1121,0,0,-23.0124454498291,26.73813819885254,0.11677039336612427,"The people are dancing."
1122,0,1,18.27790641784668,-5.8037214279174805,0.03635462497041419,"The people are in costume and playing music."
1123,0,44,64.22711181640625,-3.5794591903686523,0.003022594515169542,"People prepare to play games."
1124,0,39,-29.601560592651367,-29.23675537109375,0.005859717055705719,"Two girls on a tube."
1125,0,49,66.88153076171875,-35.65936279296875,0.035666099720881174,"Two girls playing on a tube."
1126,0,31,17.380596160888672,11.98129653930664,0.022034423455559515,"People are on a couch"
1127,0,4,-7.755995750427246,-40.556724548339844,0.1230371509667819,"They pass eachother."
1128,0,14,9.836307525634766,-35.00807571411133,0.05727677263949347,"There is a man holding a rop"
1129,0,2,-22.225419998168945,-42.63066482543945,0.03267798000000001,"They are not looking in the same direction."
1130,0,36,-53.981876373291016,-21.26444435119629,0.016123917231063458,"Two girls on a boat."
1131,0,12,-13.373492240905762,15.924766540527344,0.004959236198347104,"Two scuba divers are underwater."
1132,0,4,-9.098563194274902,-41.0296745300293,0.1230371509667819,"The people work in the medical field."
1133,0,21,70.29022216796875,-25.385713577270508,0.022495282249478218,"People walk down a sidewalk."
1134,0,9,5.388401031494141,18.07625389099121,0.014865156261925215,"There are multiple people present."
1135,0,14,-0.9838529825210571,-31.17537498474121,0.05727677263949347,"A guy is cutting another man's hair."
1136,0,12,-6.483569145202637,7.770007610321045,0.004959236198347104,"A person waterskiing in a river with a wall in the background."
1137,0,19,47.87438201904297,-28.742637634277344,0.042899300987654314,"The children are playing together."
1138,0,16,-73.16815948486328,19.18507194519043,0.20183313911018946,"The dogs are fighting."
1139,0,4,-0.2674504816532135,-40.37820816040039,0.1230371509667819,"The person is hard to see."
1140,0,43,20.30245018005371,-45.21002960205078,0.23039175332164513,"A woman walks to an escalator."
1141,0,21,70.6510238647461,-24.07929039001465,0.022495282249478218,"Asian people sitting next to each other."
1142,0,0,-27.668014526367188,6.061145305633545,0.11677039336612427,"The man is holding an object."
1143,0,1,17.9531307220459,-10.541289329528809,0.03635462497041419,"A person is in a classroom teaching."
1144,0,17,19.92853355407715,22.96270179748535,0.0636117033774417,"The woman is using her cellphone."
1145,0,29,-23.97698211669922,-24.719614028930664,0.02449230759921533,"Three men talk while their fourth takes a shot."
1146,0,33,45.28404235839844,-48.114707946777344,0.10551404392308991,"A group of cyclists racing."
1147,0,4,-3.1721558570861816,-42.138694763183594,0.1230371509667819,"People are gathered by the water."
1148,0,27,9.723457336425781,39.33129119873047,0.02927425684441197,"A motorist is riding his bike."
1149,0,49,64.98015594482422,-33.740631103515625,0.035666099720881174,"The person is riding a motorcycle"
1150,0,13,-36.014442443847656,-40.306270599365234,0.07431389406480714,"The motorcyclist is in the air"
1151,0,28,34.16266632080078,45.14118576049805,0.11858869372412995,"The child is upside down."
1152,0,8,6.583523273468018,-50.419490814208984,0.18655425116342236,"There is a man wearing a pink shirt."
1153,0,40,-29.239612579345703,-48.045047760009766,0.09717296353909463,"Two men read the paper."
1154,0,19,41.75669479370117,-29.263742446899414,0.042899300987654314,"three dogs together"
1155,0,14,-1.8375401496887207,-19.154052734375,0.05727677263949347,"The boy is swinging a bat."
1156,0,39,-43.20191192626953,-22.11175537109375,0.005859717055705719,"The man is swinging"
1157,0,23,16.7563533782959,-59.604278564453125,0.27734268104700377,"A clad in denim person works is working on a bridge outdoors."
1158,0,35,29.42154312133789,-57.5756950378418,0.30177731098972427,"The man is near food."
1159,0,9,10.096430778503418,27.282136917114258,0.014865156261925215,"Someone is sawing."
1160,0,11,4.673914432525635,7.336028099060059,0.02169531157102342,"People wait to get on a double decker bus at night."
1161,0,1,26.585086822509766,-0.9713732004165649,0.03635462497041419,"People are in line."
1162,0,19,44.45449447631836,-31.84322166442871,0.042899300987654314,"a rooster near a vendor"
1163,0,23,16.726177215576172,-64.84171295166016,0.27734268104700377,"A man looks out his window."
1164,0,29,-22.419763565063477,-24.396610260009766,0.02449230759921533,"The water in the pool is being splashed."
1165,0,35,24.64554786682129,-63.29948425292969,0.30177731098972427,"A boy is playing in the swimming pool."
